,2017-08-18,2017-08-21,2017-08-22,2017-08-23,2017-08-24,2017-08-25,2017-08-28,2017-08-29,2017-08-30,2017-08-31,2017-09-01,2017-09-05,2017-09-06,2017-09-07,2017-09-08,2017-09-11,2017-09-12,2017-09-13,2017-09-14,2017-09-15,2017-09-18,2017-09-19,2017-09-20,2017-09-21,2017-09-22,2017-09-25,2017-09-26,2017-09-27,2017-09-28,2017-09-29
ING,-0.3731870886179867,-0.4186179420551985,-0.46277136859979,-0.5056087662047082,-0.5470988169368888,-0.5868161232171729,-0.6237405940120315,-0.6564310897900523,-0.6830698928593371,-0.7006967912197885,-0.6411903373879742,-0.5452144961182971,-0.4322818671091391,-0.316750422027747,-0.19995650986783658,-0.07866127867753463,0.05310333496368334,0.20757388331378454,0.3925142156559847,0.5758369993575676,0.7206808307557774,0.7967071183672984,0.8779646101682368,0.9629073936017138,1.0482326947901668,1.1322701277640923,1.2140105771086211,1.2933313702487297,1.3707250198975807,1.44688518200793
MMU,-1.2766356712721327,-1.126577324541169,-0.9872216615614791,-0.8550885777780427,-0.7262466508232852,-0.5978844959423644,-0.4902291616871998,-0.4611379059671808,-0.41131980524128464,-0.30494469493123594,-0.14109902625965418,0.07348063076217295,0.3129511645674288,0.573813599359281,0.8398598393298715,1.0673713492931007,1.1922067742576743,1.206574105450998,1.1404444814922432,1.0247080676381033,0.8802238615372492,0.7147378087348883,0.5146369588740219,0.27739968828592443,-0.01121279548057879,-0.3044456541816324,-0.5941137451593529,-0.88562867070031,-1.1832356175900542,-1.4886869877538742
ENIC,-2.270255356114285,-2.04552960212851,-1.8212645056675414,-1.59867198657305,-1.3790373858252272,-1.1633794439641632,-0.9520375123903098,-0.7437851443729411,-0.5332343626689222,-0.2982274383083784,-0.09371376524741334,0.08793318334001503,0.2088430548282084,0.2568969815958915,0.2637552648095499,0.2665848053881318,0.27773297649334544,0.2950401315534847,0.31709988719503385,0.34454644018393477,0.3768679546995753,0.4403874374283993,0.5089954163131135,0.579423391068937,0.6515671754330493,0.7251292067841416,0.8001198064293522,0.8766277370888065,0.9545853417402226,1.034033327865257
GCAP,-0.9133483606690385,-0.8561213093827003,-0.7987499830627081,-0.7408438289926023,-0.6819828761451047,-0.6217341398905872,-0.5597266250460408,-0.49575016487212814,-0.42983382407399845,-0.36240878980160385,-0.2943703563145546,-0.2273210489138425,-0.1647528473156302,-0.11318007484046645,-0.05169152457126031,0.007423096128189316,0.07074451898319516,0.15831089538859885,0.2485720026543243,0.3400934598548137,0.43238326775959285,0.5249979348599261,0.6175234583687043,0.7096342364930721,0.8011219560026488,0.8918326875293965,0.9817137807695521,1.0709076759434657,1.1596101264158234,1.2478419002516108
MFT,1.2505012480931328,1.1791569491423068,1.1075928349149304,1.0357702862800007,0.963339607384053,0.8896812509803599,0.8142440051875038,0.7366624640412729,0.6567949463513912,0.5747715414787837,0.4912065190372073,0.4072905176723915,0.3256171118548766,0.2373567969884105,0.1500521826304285,0.0603878350880328,-0.03736824819042633,-0.1470308914359487,-0.2719373337026703,-0.3976830750274365,-0.5237683050316164,-0.6498137728764559,-0.7756185062686164,-0.9010996352302251,-1.0262283136572972,-1.1509134274553756,-1.2750886624910132,-1.3987935330071675,-1.5221359529710643,-1.6451821912391997
COTY,1.2267406714631255,0.9709213387533425,0.72847035071302,0.5036111616466453,0.2926065138922189,0.0826169754993742,-0.17401673709919985,-0.36408628122194,-0.3863724498823111,-0.35017201014246924,-0.3259986575929744,-0.2968743423039661,-0.24752149329053474,-0.1694105708653753,-0.06696714238568473,0.036807665379759345,0.12765735414580068,0.1920533437270915,0.21928501934529196,0.1811087008771168,0.06831505772315923,-0.0852149304030682,-0.23381725458698116,-0.3585029513672556,-0.4246517752208983,-0.47882108158780196,-0.5274166500415097,-0.5692984022264678,-0.6039590076401032,-0.6312272489938391
FSD,-1.9167355293073296,-1.752790251711461,-1.5896364739114621,-1.4276306488840353,-1.2670273937369374,-1.1078835067211534,-0.9499668349331429,-0.7926765940568062,-0.634603367123888,-0.4740770401620227,-0.3432988536576276,-0.22952658142557555,-0.12789891723810823,-0.03150463935038924,0.06461139553914964,0.16017473866406293,0.2556986182274413,0.35201560450398267,0.44751504665027253,0.5438081632969551,0.6412909108716038,0.7347721625291234,0.8254517614838291,0.9161326849442741,1.006778361249984,1.0969759347251287,1.1863197573211217,1.2746381808679341,1.3618052932805775,1.4477597528214885
BBG,-0.9603926193953589,-0.9509845629129253,-0.9396204913066701,-0.9259190857503842,-0.9094734105798618,-0.8900759275914987,-0.8682958022541807,-0.8458325265690204,-0.8054282825523206,-0.7638075612568281,-0.7163264537257151,-0.6533475777928609,-0.568980030109987,-0.4684083679526824,-0.36010802068652614,-0.24696699998458432,-0.1268972980063904,0.0051992316012969345,0.1537009448462327,0.32288538635837494,0.509208603218869,0.7021400374005189,0.8871334285966643,1.0467123301398336,1.2001638773212424,1.3521235292222513,1.503720027657921,1.6546535252180603,1.8038643003097272,1.950043354294791
CEO,-2.13524044046538,-1.8683540197320256,-1.6077558286878129,-1.3529491923099761,-1.1039866993695573,-0.8582556948075848,-0.6628615693755632,-0.48042477381913645,-0.34126238949157583,-0.262041898564077,-0.2072321661167085,-0.1626619908177044,-0.1307627705867635,-0.11571051465122957,-0.1093333911081895,-0.08998381007891429,-0.045520308023557776,0.024308407058367232,0.11763530263769745,0.23058105664747744,0.3520495861249512,0.4788151507049454,0.6175399454022866,0.769970597936787,0.9267974027495351,1.1191397766045947,1.314047368703513,1.513557573863162,1.7177633279593711,1.9264415696249801
KAP,-1.8209870789542808,-1.6847225665051964,-1.5467609950931978,-1.4072214564517318,-1.266029025743476,-1.1234105562150287,-0.9796868012099597,-0.8348418010239497,-0.6887086354228898,-0.5403656005795142,-0.38652199607779775,-0.21406262198730097,-0.04771903863365462,0.10699811721861165,0.24617083270835993,0.36461117010617383,0.4610557089174737,0.5381445178989589,0.6000796395652167,0.653565612209227,0.6764673023951373,0.7029637660988955,0.7277878167544478,0.749345853141877,0.7673511445105882,0.7821002849649992,0.7942779016252104,0.8048075212557246,0.8147016941610752,0.8247254117013173
HYI,-1.396148198858739,-1.304448090277992,-1.2139728435394834,-1.124692494942813,-1.036506294972487,-0.9493255200119243,-0.8629928495808223,-0.7772397808629052,-0.6917946778203099,-0.6065316118465667,-0.5221717655411268,-0.4439144914727301,-0.36088944641330994,-0.27113970703422813,-0.17598215619068477,-0.07643979594802436,0.027252514264849054,0.1361409818696684,0.2512502780424095,0.3744433413774935,0.5185300676365596,0.6666719735884494,0.8166385488163538,0.9676427406882324,1.1192060849599772,1.2711360256171635,1.4233411799237015,1.5759152174222484,1.7290428282205754,1.8828827172184437
AGN-PA,0.38064016040344784,0.3796837527853736,0.3800214844982754,0.3814774296819647,0.38368718202781377,0.3863975784589166,0.3897362729697247,0.3966278049783788,0.41805197820064577,0.4498410406942972,0.48764674386206275,0.5290014565391218,0.5647547831031822,0.5658540154486754,0.5410619787525165,0.5067343132720872,0.464438839590793,0.41342079114227953,0.34062984026180937,0.17625308973355222,-0.0553304221549659,-0.24887426666255646,-0.44247315123968306,-0.6363272355053482,-0.8309882995565416,-1.0230517572646864,-1.212619203713328,-1.4004760354492833,-1.5875181521306787,-1.7744237011354054
MYE,-1.2126575852771462,-1.1542098581139073,-1.094807986730442,-1.034495876214856,-0.9734195799241426,-0.9117709673082388,-0.8496618353128031,-0.7871082505780002,-0.7239776343850207,-0.6599978164847006,-0.5947099538904203,-0.526274432589548,-0.43834057663126846,-0.3421256152490107,-0.23806309185771315,-0.12846483603469527,-0.014758081005644737,0.10395165426631355,0.22916004766089632,0.37027638619613945,0.5141313254671652,0.6597016253244553,0.8064528420256145,0.9541015149034395,1.1024248166142925,1.2512253840589715,1.4003262759029382,1.5496932435408197,1.699400506782841,1.8495688150940952
MQY,-0.42270129791221,-0.3578590730202149,-0.2940077729505252,-0.23022813139563336,-0.165034460947061,-0.09719478236809527,-0.02622923211258978,0.04690661704517131,0.11471827502119053,0.19901202005954682,0.28896602139236693,0.39325444208216215,0.5133189325953303,0.6467019142220631,0.7788063738991073,0.872259930853098,0.8978744297942348,0.8666107133041521,0.7927372767984999,0.6696087544336947,0.5055697182247268,0.30623721301033113,0.024180251038556623,-0.2675081124839046,-0.5661523656078367,-0.8709570344780302,-1.1802763615308467,-1.4926818937724728,-1.8075893977139903,-2.124676706720623
GDV,-1.1869707298778294,-1.1333930062655668,-1.0791062362552908,-1.0238986357444788,-0.9675227204013083,-0.9097945100397743,-0.8506356705997623,-0.7901676410966754,-0.7286288928958121,-0.6663682023301184,-0.603794456962465,-0.5161720039985526,-0.4222148983127441,-0.32114868748326003,-0.21223301327887245,-0.09652874766899378,0.02477345557617185,0.15128986919801626,0.28416867347436087,0.4236139841372073,0.5622133112501173,0.7010172053675036,0.8396603365484927,0.9777112098799704,1.1148887481445444,1.2511288419144386,1.386528693172079,1.521227824041826,1.655344023878364,1.788962082980123
LYB,-1.471807094923715,-1.3835231898317293,-1.2947028139978403,-1.2050776935100165,-1.114401719306262,-1.0225004437232152,-0.9292996929855594,-0.8349361523608186,-0.7398834193601348,-0.6451123157675374,-0.5524165065381097,-0.447607235170735,-0.33970818669414116,-0.22827769264191325,-0.113659182662627,0.0037021682110118413,0.12368256046851032,0.2460484189941885,0.3702337913945608,0.49560731479375036,0.6190775991006975,0.740432204123383,0.8602351937368278,0.9789593684618795,1.097013440351117,1.2148069004637017,1.3327058045909106,1.4509557378191291,1.5695920192733759,1.688481781658454
MDR,-1.5727190791493264,-1.4674299292276651,-1.3616915319615595,-1.2555330388735215,-1.1490328755004509,-1.0423146679222604,-0.9354878772449146,-0.8286518181641594,-0.7218524141049099,-0.6150572840509514,-0.5081077352748531,-0.4005912493468722,-0.29123759539526256,-0.17753083590469865,-0.06247006425464956,0.053849238967532534,0.1707927584611577,0.287552634180892,0.4038164106191897,0.5192664624765917,0.6342223751756342,0.7489456283116074,0.8635899724556063,0.97823833396343,1.0929261253839553,1.2076980334539353,1.322591877960754,1.4375992279920768,1.552680852685056,1.667768023153292
HMC,-1.3173023158241215,-1.2564473596911563,-1.19893049591028,-1.1434616174141456,-1.0896266745303105,-1.043469986769769,-1.0059787768804325,-0.9482424979263371,-0.8950136594377989,-0.8484770556773843,-0.7830269817611257,-0.6842684372129002,-0.5482037605781835,-0.37838678220691246,-0.17907641591613702,0.03483327572925156,0.24765279068927806,0.4396259474390012,0.5958662543211964,0.7131529865550958,0.8154046740855014,0.9265499614045893,1.0436411451209362,1.1511103150342699,1.2259448627919087,1.2205599110902732,1.207700477933107,1.1924403058599338,1.1708324183249803,1.1406342099655231
PSX,-1.2907636160120242,-1.2146805190547538,-1.1405946815081134,-1.068505300236117,-0.9982136470180214,-0.9292332357118822,-0.8610212863941598,-0.7938229117528094,-0.7464259485106034,-0.700143119213253,-0.6483347745610983,-0.5872776900558403,-0.5165916957893693,-0.43404578808057714,-0.3372708732471313,-0.22355201552890003,-0.08933466627286513,0.06407780644779991,0.22690788806501946,0.3903119046596381,0.5540566950502213,0.7186995019928607,0.8810400907160625,1.0279312980496331,1.1699337380058743,1.3103895394049763,1.4503468306368443,1.5899237993038593,1.7287663880187727,1.8663210682399105
PKO,-1.7331790494776074,-1.5741910711741884,-1.417638217766675,-1.263305927095596,-1.111179139554905,-0.9613951913003353,-0.814072279970729,-0.6694775352044372,-0.528464643975707,-0.3954950720241945,-0.2901672160708498,-0.1902523955538309,-0.09860125784950274,-0.019606674328196357,0.04565376479970261,0.10110895052948832,0.15557395876438057,0.21669918072753722,0.28824720763072703,0.3712482471139754,0.46588055397501354,0.5859614395895311,0.7071776394192236,0.8281775509071194,0.9500823632138757,1.0737186508632663,1.1994739270901662,1.3274797946004622,1.4576645732687645,1.5898252319897428
AME,-1.1535116010650792,-1.1452688567126865,-1.1334794572355575,-1.1180443939182325,-1.0994120860854184,-1.0782358584127854,-1.0552115215578515,-1.0256627240806422,-0.9600713365197281,-0.8712660984807278,-0.7567226932850655,-0.6169983690878308,-0.45871582197543653,-0.29088691181540155,-0.11654326665907706,0.07196297747193428,0.27961924384042214,0.49285653653109723,0.6812678634334094,0.8249368710616186,0.9237547697751592,0.9853937563750983,1.0300602396680703,1.0377332946994298,1.050284397260898,1.058509459642071,1.0617153258088832,1.0615525418002905,1.0599385186388584,1.0579526908657764
BHP,-1.718676027244008,-1.454907302048337,-1.1928236754577368,-0.9321511653410864,-0.6727806810126687,-0.4148517459750344,-0.1585484625755458,0.0948951105240876,0.33915983381207115,0.5341242351286748,0.703213007408892,0.8340501167847156,0.9139869618650277,0.9481610979833317,0.9412928324768324,0.901143570992102,0.8308998501605672,0.7321848883427792,0.6104498660625973,0.46546366234879216,0.30103934893726375,0.1194677615261013,-0.0727831489276935,-0.25746794290271585,-0.4385405182795946,-0.6187280644271903,-0.7995894673785988,-0.9818296503490372,-1.1652777209987266,-1.349313348984402
GLOB,1.0852329939255534,0.9761418842819449,0.8587137558586511,0.7338501264800957,0.6061158111857593,0.4855315315991937,0.3805902013505603,0.18882402284553612,-0.0879517291008979,-0.4098957191871189,-0.6707216076960825,-0.7901111987853757,-0.8043376304519422,-0.7657870654811866,-0.6809717789838887,-0.5141685392629899,-0.2720273581984724,-0.0748998585117518,-0.02242052084578919,-0.08554337240057086,-0.19373127025342118,-0.3011017978371279,-0.40168869401927154,-0.43892412198948433,-0.2087723404706378,0.072784850453249,0.3654145393818373,0.671197605054103,0.9949588958369178,1.3405014795300745
GNRC,-1.7365961403096877,-1.6205705857983728,-1.5021481077904015,-1.3813833484694003,-1.258626259586329,-1.1338883481759314,-1.007056050262902,-0.8739637225517581,-0.7108564425533709,-0.5549536198955031,-0.41670140961247565,-0.2841460665968148,-0.15478205749127,-0.03440087816664482,0.08173749660097034,0.19545092127007005,0.3125811473223363,0.43966690100840256,0.5611446441975408,0.6661336613452997,0.7615089829726686,0.8456006822235823,0.9168534863813481,0.9432168345016719,0.9677173511683037,0.9889348414284438,1.007146120874477,1.0231680270196524,1.0380121230881647,1.0525579445032989
TSN,-0.07638696744364605,-0.25510967267843676,-0.42485106883699186,-0.5820830616060126,-0.7244775870228097,-0.853490673168074,-0.978395274143243,-0.9636416582267483,-0.9298051607983511,-0.862887550696565,-0.7117083131271597,-0.4916783668705202,-0.27793206652808466,-0.08702712554475303,0.08159347731514738,0.23982686868275369,0.3973420362384604,0.5143066438135615,0.5668662583432204,0.5727822729026943,0.5538521601320688,0.5232899872667338,0.4809159779302457,0.4215947602294216,0.3911568420740769,0.3626572777543568,0.3403029650426192,0.3253925487392805,0.3167353736894689,0.31147976761442997
EBS,-1.6639928166840594,-1.5290957780566536,-1.396102730434773,-1.2635129247521757,-1.130386123481379,-0.996509713554303,-0.8656847015747466,-0.7624842731782185,-0.6646958371436592,-0.5549870392602453,-0.4305345808718374,-0.29106097683500115,-0.14872050479963117,-0.014637870411656522,0.10411826209925104,0.20665537055622749,0.2942945315769091,0.354793402600286,0.3809182543726067,0.39264257348076476,0.4100351750044878,0.4432874810110896,0.5106864479258371,0.6242299516550025,0.8320163796343841,1.0418362259089802,1.2576053552262505,1.4814902522910685,1.7144238927956388,1.9557876290496907
AWP,-1.8835740760049757,-1.7162646272128923,-1.5513539747027185,-1.38858862184142,-1.2276961917297395,-1.0686030306011263,-0.9114690312835377,-0.7566993692590119,-0.6047839748512357,-0.45621733740382797,-0.3134765255136817,-0.20504078159943814,-0.09952647522669036,0.006282578413390863,0.11007615846312054,0.20539017245923485,0.28595949912580715,0.3479659543980954,0.39355914513256135,0.42928760856533915,0.4553042963874169,0.4829149707380917,0.512325901023789,0.5427200749522517,0.5731810302842595,0.6029814235880187,0.6314756413931992,0.6580469707566444,0.6824915236099786,0.7049771800049499
SOI,-1.5809197722035002,-1.4787431262205666,-1.3752708616539664,-1.2705044278826416,-1.1645952554931271,-1.0577936013568474,-0.9504515500906985,-0.8429438104985524,-0.7356088222054462,-0.6287015239857727,-0.5222026341261301,-0.4143568101022268,-0.2965279457186763,-0.1772761241984585,-0.05836406650122646,0.05863116204029389,0.17350423900478448,0.28640262102655445,0.3976843444445557,0.5070177073524446,0.6166663323505728,0.7257355436705867,0.8340571669344106,0.941703132308924,1.0488526612961095,1.155770170450914,1.262750132747461,1.3700349003628967,1.4777291693274064,1.5858183332845173
NMT,-1.2328684160726961,-1.096083088145625,-0.9590105090491664,-0.8220757100292714,-0.6858968544074064,-0.5513908594554148,-0.4194703665270095,-0.2908106641757035,-0.1656698983607106,-0.043781425500029496,0.07616433681050314,0.19769482337818356,0.3295566819012051,0.44421507214533684,0.5440687545220666,0.6137441556738737,0.6411314126174438,0.6237802373683178,0.5110888082117023,0.3990432794036804,0.2924124611668385,0.1884086493001632,0.08464809642996264,-0.020541768162202066,-0.12847533913055223,-0.24007939163937458,-0.355728469128846,-0.47536411878896334,-0.5986153660876357,-0.7249079714048943
EAB,-1.7909035337041639,-1.609799037194319,-1.4289037903453912,-1.2497775545268266,-1.0740766619953295,-0.9035505628759084,-0.7393222053484982,-0.5800120882601119,-0.4160385038344369,-0.29656654431204343,-0.18683146226017994,-0.08671258168061197,0.003204183727585164,0.07780823367886842,0.13537846720635044,0.18910729081672262,0.26047637528708667,0.356907634530217,0.4643229981291654,0.5611307058278504,0.6334765413920914,0.6807849968424808,0.6667514335772,0.669785445629191,0.6761315468330351,0.6790726403515278,0.6751941082997963,0.6636318742598342,0.6453913332992036,0.6225947004953781
PNI,-2.1996622989310888,-1.9935188417152687,-1.787308431731146,-1.5813774056739915,-1.3760702398178608,-1.1717904725399195,-0.9687655432095108,-0.76673949064949,-0.5644095039000563,-0.3593558488254729,-0.18235216660747175,-0.014360935834053429,0.14267049777772076,0.28259614557346835,0.40138360943375356,0.5012809397559441,0.5885268218797177,0.6631531567001624,0.7192450943195262,0.7499157629265004,0.7566691688341446,0.7354904842532739,0.7119335434323816,0.6878975649170076,0.6630169658121954,0.6370289968685571,0.609740230393216,0.5810281464880113,0.5509522130837426,0.519780341050718
BMY,-1.8944229571657045,-1.7490079370143863,-1.6037122603029133,-1.4583026741057499,-1.3126010773075891,-1.1665137104874774,-1.0200426546603785,-0.8732975826598585,-0.7265010366057928,-0.5799842752738185,-0.4342754927412098,-0.2965546120201852,-0.16729101285479317,-0.04259336469422524,0.07943702248637302,0.19901622749997472,0.31554466777160173,0.4285147335292972,0.5369533112432746,0.6362898107623375,0.6883614159870395,0.7334170711207924,0.7750867334501285,0.8145851864390207,0.8522983435183006,0.8883310001317538,0.9226946601636179,0.9554166266696478,0.986622619644697,1.0165553169375454
VSLR,0.628864653121063,0.6452612510490947,0.6603092314601667,0.6739006916747562,0.6860990250308242,0.6970250064331514,0.7066928816216842,0.7151929642069039,0.7229018714939177,0.7301481871641676,0.7338213686728606,0.6969875323761463,0.6396250934590312,0.5650502999673768,0.4775471181139569,0.3785571685203863,0.26775403261281894,0.14290942983441757,-0.0018682779442820326,-0.16934101408675914,-0.36458505998885365,-0.55064093901254,-0.7319274558959757,-0.9115769268184191,-1.091051740845068,-1.27124622873756,-1.452679072231175,-1.6354031780746867,-1.8190738263939619,-2.0031342830903136
CNO,-0.3563094236230669,-0.3604585368695999,-0.36772379821661927,-0.3780631205693228,-0.3913419495782715,-0.4075172630284402,-0.42691933418835987,-0.45113157760271844,-0.48556619592213396,-0.532364414433536,-0.5607517396019747,-0.57473114708129,-0.5771640821645395,-0.5656642020972638,-0.537986910938914,-0.4942392442966132,-0.42661807215074865,-0.3146978394858491,-0.1515342653684167,0.04197592568078756,0.24545165204255043,0.45090749494999843,0.6485695159109319,0.8421918397966843,1.0333487060358006,1.2225122547596323,1.4099374293437243,1.5959589947224049,1.7810379716281814,1.965000216519392
OMI,-1.621453994326939,-1.5038579213461856,-1.3856506144417848,-1.2672234423608724,-1.1490370103631777,-1.0314886661001528,-0.9148552984077697,-0.7993010088267458,-0.6848079629977376,-0.571095383938993,-0.45746428261384503,-0.3424572305495133,-0.22300073954454755,-0.09389613138365954,0.01712263567628389,0.11893716347489833,0.21224267565050073,0.2895716424622499,0.375616886546408,0.46511942455761884,0.5552960168014642,0.6449883880364805,0.7337718840854738,0.8215334760916078,0.9082808560943594,0.9942066995751564,1.0796421708936164,1.1650226483630988,1.2508419567912277,1.3374023223924743
LEE,1.3407099857622902,1.2223365126490335,1.1056255696069703,0.9909468399751263,0.8784235269736294,0.7678603843437428,0.6589950837528529,0.5515629170854217,0.44534408218909677,0.3398602592649028,0.23432942319283154,0.1277751866300022,0.019279096163910967,-0.09091763832877313,-0.17332540929992746,-0.24044220613207526,-0.28859642663645474,-0.2887886873544048,-0.27728839727905813,-0.2617866522439465,-0.2446558810476907,-0.22676113073674808,-0.20825260094652903,-0.18891530351368316,-0.16845901068362162,-0.14649200521320785,-0.12260965408737112,-0.09633467519654743,-0.06723002214009274,-0.03495961489258398
CMG,-0.5129494771175922,-0.4448860345552768,-0.37971085616328343,-0.31851550546406293,-0.2621676769230146,-0.21100241711990125,-0.1646434701484988,-0.12208195160544773,-0.0815742983280367,-0.040003523131078585,0.007891135885445448,0.06850795011299886,0.08486712535858433,0.08982443748562322,0.08566620127038446,0.07754322086724813,0.07015430466317794,0.06873462551449801,0.0778841240482456,0.1379830903933397,0.1880755118356737,0.23415167592186853,0.28020691684121646,0.32862439254765635,0.3806223639042051,0.43668111246679203,0.4967397969340214,0.5601480776500142,0.625886975658629,0.6929451825417785
EVG,-0.4569483562726983,-0.3394647357552752,-0.22684132266024623,-0.1185922399332578,-0.014262525393721104,0.08657940596776141,0.1845858405870946,0.2805339162383797,0.3734508367465236,0.4495375178236796,0.44309621609417577,0.41776593484012664,0.38755712572066603,0.3612959116659815,0.3382517192024622,0.31641201585285417,0.29035287166064816,0.26560509919909797,0.2449189011380291,0.20768084423122754,0.1354117646741927,-0.055518061077950626,-0.24221751206179318,-0.4152917570602506,-0.5851126576415552,-0.7574319074942446,-0.9358452094691186,-1.122862091312793,-1.3192896861635799,-1.5242841481916845
ESS,0.5768037767732858,0.606543994559715,0.6337938830428521,0.6594004334393213,0.6842070422943569,0.7085776230881721,0.7321837670843793,0.7536500040677155,0.7692277760895091,0.7694814092102259,0.7451076896212548,0.702066228758626,0.6436160023972948,0.5694552569888094,0.47656590533930476,0.36295824903821755,0.22840841749862084,0.0767829888842192,-0.08923253440698983,-0.2692822025610211,-0.46336085747964606,-0.6460963172691997,-0.8126943064977403,-0.9743430424247974,-1.1337992508294488,-1.2914193478650444,-1.4468254712401702,-1.59953924646765,-1.7490374505203614,-1.8945502805962329
NPN,0.012779495276777514,-0.04433778556943926,-0.10009264230049425,-0.15464716354790503,-0.20864841740089402,-0.2628807079651116,-0.3178417024325792,-0.3736369485284111,-0.42997780671747166,-0.4858145341107339,-0.5367098864586902,-0.5697266351890639,-0.5828807535301794,-0.5712300237870759,-0.5414387976456844,-0.4998260826194178,-0.44316007978406247,-0.3660826427205458,-0.2690759452994815,-0.15705119236696521,-0.014210031386296177,0.1200942487308771,0.2532348622703835,0.3870059288876839,0.5217542719613603,0.6579087016875497,0.795857548130172,0.9352338566081854,1.0750963818601762,1.2144668399478542
MFO,-0.6721745679804214,-0.6775495795363075,-0.680684566053586,-0.6812397710272489,-0.6788893508538961,-0.6735917373537798,-0.6657158271291195,-0.6559770426941501,-0.6452970608100164,-0.634812973571515,-0.6257543100069409,-0.6172100490569905,-0.5690318662172021,-0.500909751130419,-0.4112923051103522,-0.3021309186724263,-0.178100012865626,-0.04365783289840209,0.09821197769912163,0.2583238620878257,0.4175121171257248,0.5759973529842505,0.7347778546755543,0.8942164615829415,1.0543808226936446,1.2153048415955099,1.3770694166142121,1.539814779867981,1.7036804195551196,1.8687078975566958
KRO,-1.8481658174589137,-1.704759349040864,-1.5616460284699938,-1.418762476623847,-1.2761069301110206,-1.1337629303537322,-0.9919366537714706,-0.8508940409004597,-0.7109180536089299,-0.5722457617468838,-0.435155613116355,-0.30953039245734265,-0.18575141396845338,-0.06347036703112105,0.055223820862494354,0.16785245677374472,0.27218698015235443,0.36784144227760535,0.45726601780524206,0.5442901312012479,0.6296371706173187,0.7149299901685031,0.8000395042668403,0.8848036282928543,0.9691641551538742,1.05316805153634,1.1368807528760723,1.2203830355835703,1.3037858841014593,1.387111577168917
WMC,0.3106315597700161,0.20969182955540056,0.10877390015962363,0.008427293721040575,-0.0909633900178293,-0.18915595896827211,-0.2860950446372547,-0.38203357911193625,-0.4777908343916618,-0.5749366485013147,-0.6757617802042762,-0.7398409594260074,-0.7794463557364565,-0.7917051461099117,-0.7780412115226406,-0.7371018153052019,-0.6647543638138638,-0.5564508534810673,-0.4057063956206744,-0.21418583240784214,0.023166741756044,0.24734081841379657,0.4664215088003896,0.6849479812993405,0.9050279835004947,1.1275215587663852,1.3524641715709156,1.5793576863120982,1.8072254333770288,2.034824763630861
PCF,-0.9137356759349796,-0.8601242942446891,-0.8119674745820419,-0.7692401592261164,-0.7317394792073867,-0.6993063933683973,-0.6709527064007774,-0.6448814580723528,-0.6213560401103587,-0.6281390909683399,-0.6294849195602988,-0.6179680219307757,-0.5957860481915569,-0.5607168899565698,-0.5019065203145051,-0.4099338987909539,-0.27826003656131415,-0.10560131459502305,0.09457932862122184,0.2953828930953113,0.4740949770019219,0.6289055229214617,0.7476665513776828,0.8786060620742474,1.0126554652975588,1.145049213813808,1.2732352457927476,1.396442621300583,1.515108677262206,1.630655927089435
TPH,0.3816934452628874,0.2242067031393765,0.07062964996602045,-0.07867697136928359,-0.22412178038631914,-0.36642041098607797,-0.506605777833179,-0.6462632141762448,-0.7820275945398526,-0.8486366026300708,-0.8629874309110415,-0.8221609890403819,-0.7398134767891269,-0.6372885661276095,-0.5256577613921174,-0.41505880419439894,-0.302922721634056,-0.17394210360530377,-0.03445162201005188,0.08923914230492598,0.1941515906259795,0.2983695926450179,0.44015198942864214,0.593853817538885,0.7509994201066397,0.9105641331485524,1.0732543368558407,1.2402617889732148,1.412530420002647,1.5906682687085019
VMO,0.5917400986824586,0.5802096768131434,0.5681463814762585,0.5561215714804143,0.5444511186823388,0.5329791251049124,0.5214160907899698,0.5096213885198246,0.49727196006530805,0.48281538173417693,0.4621469262907813,0.4494148059544081,0.4400734863570647,0.426274999388675,0.39563759857134717,0.3403923773154119,0.26534598110109836,0.17644675512254676,0.07425650224605454,-0.04393938488200209,-0.22142702253782082,-0.4024311869627911,-0.5859581373250001,-0.7732406255101305,-0.9647851281443938,-1.1604247332025026,-1.3598472180251688,-1.5630468728289726,-1.7700600039613585,-1.9806650793390745
MCY,0.8099120449522896,0.7346225185040399,0.6624243813740395,0.5936374598695662,0.5283753519357783,0.46655504270767967,0.40800869250074834,0.3522370814381349,0.29851025754446364,0.24567746332038415,0.19189691761809224,0.13576589937890013,0.10641122912275634,0.0793819704026658,0.05927961928406251,0.04800312405685706,0.045461373692946117,0.050305941321210336,0.05761992051546243,0.057858317167614595,0.057482986889569446,0.05550437517975402,0.05201493559827331,0.04736566538837564,0.04191494666550466,0.03610266599359609,0.030304675656421514,0.02476820566972117,0.019576234437575925,0.014692435348023038
RBS,-0.4029368203578825,-0.4426049907798263,-0.4833845489582938,-0.5256376639429101,-0.5692475961374562,-0.6137142363220551,-0.6578394386867755,-0.6998482229225788,-0.7557338998604873,-0.8103888713233883,-0.842527696263233,-0.8412788862498373,-0.8053057918813239,-0.736690333465952,-0.6418626945428246,-0.5263575940784881,-0.38743392899746754,-0.21106160821373365,0.002017693588741264,0.2269512139355116,0.43991768568554396,0.6372071375377932,0.8197796702574006,0.9778677137453788,1.1350553317051837,1.290711535277187,1.4441079387898397,1.595502020205902,1.7455143253824956,1.894148369325296
